Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	that's too bad	3	Human 2	15, 17
2	3	with your eyes	3	Human 2	13, 15
3	2	would be	5	Human 2	11, 13, 15
2	2	and writing	7	Human 2	5, 11
2	2	well .	3	Human 2	5, 7
2	2	your day	5	Human 2	1, 5
5	1	and	9	Human 2	5, 7, 9, 11, 13
5	1	going	13	Human 2	1, 3, 5, 11, 13
5	1	your	17	Human 2	1, 5, 13, 15, 17
4	1	be	7	Human 2	11, 13, 15, 17
4	1	i	7	Human 2	7, 9, 11, 13
4	1	it	15	Human 2	3, 7, 15, 17
4	1	just	13	Human 2	5, 13, 15, 17
4	1	would	7	Human 2	11, 13, 15, 17
4	1	you	11	Human 2	7, 13, 15, 17
3	1	all	7	Human 2	11, 15, 17
3	1	day	11	Human 2	1, 5, 11
3	1	see	9	Human 2	7, 13, 15
3	1	that	5	Human 2	13, 15, 17
3	1	the	9	Human 2	9, 15, 17
3	1	to	7	Human 2	11, 15, 17
3	1	too	13	Human 2	5, 15, 17
3	1	with	5	Human 2	13, 15, 17
3	1	work	5	Human 2	7, 9, 11
2	1	as	3	Human 2	7, 9
2	1	been	3	Human 2	5, 7
2	1	have	5	Human 2	13, 17
2	1	is	13	Human 2	3, 15
2	1	okay	3	Human 2	3, 5
2	1	papers	3	Human 2	5, 7
2	1	so	9	Human 2	5, 13

