Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	3	looking forward to	7	4	1	Human 1	4, 7
3	3	2	, but	12	11	1	Human 2	5, 12, 15
3	3	2	. i'm	12	7	1	Human 2	9, 12, 15
2	2	2	, i	14	10	1	Human 2	5, 14
2	2	2	be a	8	2	1	Human 2	7, 8
2	2	2	going to	7	2	1	Human 1	6, 7
2	2	2	i'm still	15	4	1	Human 1	12, 15
2	2	2	really fun	15	8	1	Human 1	8, 15
2	2	2	the sharks	9	2	1	Human 1	8, 9
2	2	2	to watch	9	4	1	Human 1	6, 9
2	2	2	yeah ,	15	2	1	Human 1	14, 15
7	3	1	to	5	12	1	Human 1	4, 5, 6, 7, 9, 13, 15
7	7	1	you	4	11	1	Human 2	3, 4, 5, 6, 10, 11, 13
6	4	1	a	9	8	1	Human 2	7, 8, 9, 10, 12, 14
6	5	1	i	10	12	3	Human 2	3, 5, 9, 10, 12, 14
5	5	1	and	12	9	2	Human 2	7, 9, 12, 13, 15
5	2	1	but	12	11	3	Human 2	5, 9, 11, 12, 15
5	2	1	i'm	12	11	3	Human 2	5, 7, 9, 12, 15
5	3	1	the	7	7	1	Human 1	4, 7, 8, 9, 10
4	4	1	been	12	9	2	Human 2	7, 11, 12, 15
4	4	1	can	8	9	1	Human 2	3, 8, 9, 11
4	4	1	haha	9	7	2	Human 1	4, 8, 9, 10
4	4	1	it	7	6	1	Human 1	6, 7, 8, 11
4	4	1	it's	12	9	2	Human 2	7, 9, 12, 15
4	4	1	just	12	11	2	Human 2	5, 9, 12, 15
4	2	1	yeah	14	9	2	Human 2	7, 9, 14, 15
3	1	1	be	10	4	1	Human 2	7, 8, 10
3	3	1	competing	13	4	1	Human 1	12, 13, 15
3	1	1	going	7	6	2	Human 1	2, 6, 7
3	3	1	oh	11	6	2	Human 1	6, 8, 11
3	3	1	out	12	4	1	Human 2	11, 12, 14
3	1	1	really	13	8	1	Human 1	8, 13, 15
3	3	1	training	13	6	1	Human 1	10, 13, 15
3	3	1	weekend	5	7	1	Human 1	4, 5, 10
2	2	1	day	15	14	1	Human 1	2, 15
2	2	1	have	10	6	1	Human 2	5, 10
2	2	1	hi	1	2	1	Human 1	0, 1
2	2	1	or	6	2	1	Human 2	5, 6
2	2	1	there	12	12	1	Human 2	1, 12
2	2	1	up	10	2	1	Human 2	9, 10
2	1	1	watch	9	4	1	Human 1	6, 9

