Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	3	sapporo , japan	11	6	1	Human 1	6, 11
4	4	2	. i	18	14	3	Human 2	5, 9, 13, 18
2	2	2	in japan	9	2	1	Human 1	8, 9
2	2	2	live in	9	4	1	Human 1	6, 9
2	2	2	mountain view	7	2	1	Human 1	6, 7
9	8	1	i	6	14	1	Human 2	5, 6, 9, 10, 11, 13, 15, 17, 18
7	7	1	have	12	13	2	Human 2	5, 11, 12, 13, 14, 15, 17
6	6	1	and	10	13	1	Human 2	5, 10, 11, 13, 15, 17
6	6	1	you	7	14	1	Human 1	4, 7, 12, 14, 16, 17
5	2	1	in	7	13	1	Human 1	6, 7, 8, 9, 18
4	4	1	is	7	6	1	Human 1	6, 7, 10, 11
4	4	1	where	5	11	1	Human 1	4, 5, 6, 14
3	3	1	a	10	6	2	Human 2	5, 7, 10
3	3	1	been	15	4	2	Human 1	12, 14, 15
3	3	1	do	9	10	1	Human 1	4, 9, 13
3	3	1	here	18	4	2	Human 2	15, 17, 18
3	3	1	like	16	14	2	Human 2	3, 7, 16
3	1	1	sapporo	11	6	2	Human 1	6, 10, 11
3	3	1	to	12	15	1	Human 2	3, 12, 17
2	2	1	city	18	12	1	Human 2	7, 18
2	2	1	favorite	11	2	1	Human 1	10, 11
2	2	1	hi	1	2	1	Human 1	0, 1
2	2	1	know	12	10	1	Human 2	3, 12
2	1	1	live	9	4	1	Human 1	6, 9
2	2	1	that	12	10	1	Human 2	3, 12
2	2	1	the	12	6	1	Human 2	7, 12
2	2	1	work	5	2	1	Human 1	4, 5

