Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	4	. what about you	13	2	1	Human 1	12, 13
2	2	3	, but i	11	8	1	Human 1	4, 11
2	2	3	deep sea fishing	9	4	1	Human 1	6, 9
2	2	3	make the time	15	2	1	Human 1	14, 15
2	2	3	up with friends	5	2	1	Human 1	4, 5
4	4	2	horse racing	3	6	1	Human 1	2, 3, 5, 7
3	1	2	, but	9	8	1	Human 1	4, 9, 11
3	1	2	about you	12	3	1	Human 2	11, 12, 13
3	1	2	with friends	9	6	1	Human 1	4, 5, 9
2	2	2	been ?	4	4	1	Human 2	1, 4
2	2	2	fun weekend	11	4	1	Human 1	8, 11
2	2	2	have any	9	2	1	Human 1	8, 9
2	2	2	i have	15	2	1	Human 1	14, 15
2	2	2	i hear	13	4	1	Human 1	10, 13
2	2	2	like to	11	8	1	Human 1	4, 11
2	2	2	since i	7	4	1	Human 1	4, 7
2	2	2	thinking of	9	4	1	Human 1	6, 9
10	4	1	i	7	14	2	Human 1	2, 4, 7, 8, 10, 11, 12, 13, 14, 15
7	5	1	like	5	10	1	Human 1	4, 5, 7, 9, 11, 12, 13
6	3	1	about	3	12	1	Human 1	2, 3, 5, 11, 12, 13
6	5	1	with	5	12	1	Human 1	4, 5, 7, 9, 13, 15
5	2	1	but	5	8	1	Human 1	4, 5, 7, 9, 11
5	1	1	horse	13	12	1	Human 1	2, 3, 5, 7, 13
5	5	1	i'm	6	9	1	Human 2	3, 6, 7, 9, 11
5	3	1	sea	7	8	1	Human 1	6, 7, 8, 9, 13
5	3	1	the	12	11	1	Human 2	5, 12, 13, 14, 15
5	5	1	there	13	6	2	Human 1	10, 12, 13, 14, 15
5	3	1	to	4	12	1	Human 2	3, 4, 5, 11, 14
5	2	1	you	11	6	1	Human 1	10, 11, 12, 13, 15
4	2	1	been	14	15	1	Human 2	1, 4, 14, 15
4	4	1	great	5	10	1	Human 1	4, 5, 9, 13
4	4	1	it's	3	10	1	Human 1	2, 3, 5, 11
4	2	1	of	9	11	2	Human 1	2, 6, 9, 12
3	3	1	actually	7	8	1	Human 1	4, 7, 11
3	1	1	any	8	7	1	Human 2	3, 8, 9
3	1	1	deep	7	4	1	Human 1	6, 7, 9
3	1	1	fishing	7	4	1	Human 1	6, 7, 9
3	1	1	fun	9	4	1	Human 1	8, 9, 11
3	3	1	got	9	6	1	Human 1	8, 9, 13
3	1	1	hear	11	4	1	Human 1	10, 11, 13
3	3	1	its	13	6	1	Human 1	10, 13, 15
3	3	1	just	8	3	1	Human 2	7, 8, 9
3	3	1	my	15	12	2	Human 1	4, 12, 15
3	3	1	plans	9	4	1	Human 1	8, 9, 11
3	3	1	some	9	10	1	Human 1	4, 9, 13
3	3	1	that	7	4	1	Human 1	6, 7, 9
2	2	1	before	15	10	1	Human 1	6, 15
2	2	1	city	15	4	1	Human 1	12, 15
2	2	1	good	9	8	1	Human 1	2, 9
2	2	1	list	15	4	1	Human 1	12, 15
2	2	1	money	5	2	1	Human 1	4, 5
2	2	1	nice	11	2	1	Human 1	10, 11
2	2	1	though	13	2	1	Human 1	12, 13
2	2	1	usually	9	6	1	Human 1	4, 9
2	2	1	watching	3	2	1	Human 1	2, 3

