Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	for you !	3	Human 2	11, 13
2	2	! i'm	9	Human 2	3, 11
2	2	the best	3	Human 2	9, 11
2	2	to help	3	Human 2	3, 5
5	1	you	11	Human 2	3, 5, 7, 11, 13
4	1	and	9	Human 2	5, 7, 11, 13
4	1	is	9	Human 2	5, 7, 9, 13
3	1	for	5	Human 2	9, 11, 13
3	1	the	5	Human 2	9, 11, 13
3	1	winter	5	Human 2	9, 11, 13
3	1	with	5	Human 2	3, 5, 7
2	1	are	3	Human 2	11, 13
2	1	can	5	Human 2	3, 7
2	1	cold	3	Human 2	11, 13
2	1	great	7	Human 2	7, 13
2	1	have	11	Human 2	3, 13
2	1	i	3	Human 2	3, 5
2	1	like	3	Human 2	5, 7
2	1	not	3	Human 2	11, 13
2	1	outside	3	Human 2	11, 13
2	1	playing	3	Human 2	11, 13
2	1	there	5	Human 2	1, 5
2	1	though	3	Human 2	11, 13
2	1	time	5	Human 2	9, 13
2	1	yoga	5	Human 2	7, 11
2	1	your	7	Human 2	1, 7

