Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	10	fish groomer does take care the company s financial books	3	Human 2	11, 13
2	10	i'm just an ai and fish groomer does take care	3	Human 2	7, 9
3	5	the company s financial books	5	Human 2	9, 11, 13
3	4	i'm just an ai	5	Human 2	5, 7, 9
2	2	. what	3	Human 2	5, 7
2	2	for you	3	Human 2	11, 13
2	2	work with	3	Human 2	3, 5
5	1	does	9	Human 2	5, 7, 9, 11, 13
5	1	fish	9	Human 2	5, 7, 9, 11, 13
5	1	you	13	Human 2	1, 3, 7, 11, 13
4	1	company	9	Human 2	5, 9, 11, 13
4	1	i'm	9	Human 2	5, 7, 9, 13
3	1	accounting	5	Human 2	3, 5, 7
3	1	for	5	Human 2	9, 11, 13
3	1	work	5	Human 2	3, 5, 7
2	1	about	7	Human 2	5, 11
2	1	do	5	Human 2	3, 7
2	1	i	7	Human 2	5, 11
2	1	really	3	Human 2	11, 13

