Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	4	the youtube video creation	3	2	1	Human 1	2, 3
3	3	3	the bar chords	13	4	1	Human 1	12, 13, 15
2	2	3	it's like the	14	12	1	Human 2	3, 14
2	2	3	you use for	7	4	1	Human 1	4, 7
3	1	2	like the	15	13	1	Human 2	3, 14, 15
2	2	2	. it's	14	8	1	Human 2	7, 14
2	2	2	are the	12	2	1	Human 2	11, 12
2	2	2	for it	5	2	1	Human 1	4, 5
2	2	2	you are	11	4	1	Human 1	8, 11
9	2	1	the	5	14	1	Human 1	2, 3, 5, 7, 11, 12, 13, 14, 15
8	5	1	for	4	13	1	Human 2	3, 4, 5, 7, 9, 12, 13, 15
8	4	1	you	7	12	2	Human 1	4, 6, 7, 8, 11, 13, 14, 15
6	6	1	a	8	12	2	Human 2	3, 7, 8, 11, 12, 14
5	5	1	i	10	8	2	Human 2	5, 7, 10, 11, 12
4	1	1	are	13	6	1	Human 1	8, 11, 12, 13
4	2	1	it's	14	12	3	Human 2	3, 5, 7, 14
4	4	1	this	10	9	1	Human 2	5, 10, 11, 13
4	4	1	to	4	10	1	Human 2	3, 4, 7, 12
3	1	1	creation	7	6	1	Human 1	2, 3, 7
3	3	1	going	3	6	1	Human 1	2, 3, 7
3	3	1	guitar	11	4	1	Human 1	10, 11, 13
3	3	1	it	5	9	1	Human 1	4, 5, 12
3	3	1	just	10	6	2	Human 2	5, 7, 10
3	1	1	use	5	4	1	Human 1	4, 5, 7
2	2	1	can't	15	4	1	Human 1	12, 15
2	2	1	cool	7	2	1	Human 1	6, 7
2	2	1	first	11	2	1	Human 1	10, 11
2	2	1	is	3	2	1	Human 1	2, 3
2	2	1	listening	9	6	1	Human 1	4, 9
2	2	1	long	15	4	1	Human 1	12, 15
2	2	1	music	7	2	1	Human 1	6, 7
2	2	1	oh	6	2	1	Human 2	5, 6
2	2	1	pretty	14	8	1	Human 2	7, 14
2	2	1	though	15	4	1	Human 1	12, 15
2	2	1	time	12	8	1	Human 2	5, 12
2	2	1	write	15	2	1	Human 1	14, 15

