Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	never been to	7	Human 2	7, 13
2	2	. i	3	Human 2	11, 13
2	2	hey there	7	Human 2	1, 7
5	1	to	9	Human 2	5, 7, 9, 11, 13
4	1	i	7	Human 2	7, 9, 11, 13
4	1	new	9	Human 2	3, 5, 9, 11
3	1	a	9	Human 2	5, 7, 13
3	1	anything	5	Human 2	7, 9, 11
3	1	food	5	Human 2	9, 11, 13
3	1	hey	7	Human 2	1, 5, 7
3	1	i'm	7	Human 2	7, 11, 13
3	1	that's	7	Human 2	7, 9, 13
3	1	there	13	Human 2	1, 7, 13
2	1	any	3	Human 2	7, 9
2	1	go	3	Human 2	11, 13
2	1	good	7	Human 2	7, 13
2	1	just	7	Human 2	5, 11
2	1	think	3	Human 2	11, 13
2	1	trying	3	Human 2	11, 13

