Freq.	Size	Surface Form	Spanning	First Speaker	Turns
3	2	i understand	11	Human 2	3, 11, 13
2	2	, i	7	Human 2	7, 13
2	2	. it's	7	Human 2	3, 9
2	2	phi ,	3	Human 2	11, 13
4	1	and	11	Human 2	3, 7, 9, 13
4	1	can	7	Human 2	3, 5, 7, 9
4	1	i	11	Human 2	3, 7, 11, 13
4	1	in	11	Human 2	1, 5, 9, 11
4	1	it's	7	Human 2	3, 5, 7, 9
4	1	understand	11	Human 2	3, 7, 11, 13
3	1	many	7	Human 2	3, 5, 9
3	1	or	7	Human 2	7, 11, 13
3	1	personal	7	Human 2	7, 11, 13
2	1	a	7	Human 2	5, 11
2	1	any	3	Human 2	11, 13
2	1	beliefs	7	Human 2	7, 13
2	1	experiences	7	Human 2	7, 13
2	1	for	9	Human 2	5, 13
2	1	have	5	Human 2	7, 11
2	1	i'm	3	Human 2	11, 13
2	1	outlook	3	Human 2	3, 5
2	1	the	5	Human 2	9, 13
2	1	you	7	Human 2	1, 7

