Freq.	Size	Surface Form	Spanning	First Speaker	Turns
3	2	, but	11	Human 2	3, 7, 13
2	2	. i	7	Human 2	11, 17
2	2	are you	5	Human 2	1, 5
2	2	but it's	9	Human 2	7, 15
2	2	i like	3	Human 2	7, 9
2	2	long one	3	Human 2	13, 15
2	2	movies that	3	Human 2	9, 11
2	2	one that	7	Human 2	11, 17
2	2	well .	13	Human 2	5, 17
6	1	i	13	Human 2	5, 7, 9, 11, 15, 17
5	1	but	15	Human 2	3, 7, 13, 15, 17
5	1	that	9	Human 2	9, 11, 13, 15, 17
4	1	it	7	Human 2	11, 13, 15, 17
4	1	so	15	Human 2	3, 7, 13, 17
4	1	the	9	Human 2	7, 9, 13, 15
3	1	are	9	Human 2	1, 5, 9
3	1	doing	7	Human 2	1, 3, 7
3	1	i'm	5	Human 2	3, 5, 7
3	1	it's	9	Human 2	7, 13, 15
3	1	like	5	Human 2	7, 9, 11
3	1	well	15	Human 2	3, 5, 17
3	1	you	13	Human 2	1, 5, 13
2	1	a	3	Human 2	13, 15
2	1	already	3	Human 2	5, 7
2	1	and	9	Human 2	9, 17
2	1	end	3	Human 2	15, 17
2	1	in	5	Human 2	7, 11
2	1	is	5	Human 2	9, 13
2	1	its	15	Human 2	3, 17
2	1	not	7	Human 2	11, 17
2	1	outside	5	Human 2	3, 7
2	1	pretty	9	Human 2	7, 15
2	1	to	3	Human 2	15, 17
2	1	violence	7	Human 2	11, 17
2	1	watch	5	Human 2	13, 17
2	1	what	3	Human 2	5, 7
2	1	will	5	Human 2	13, 17

