Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	11	i'm just an ai , i don't have personal experiences or	3	Human 2	7, 9
3	9	i'm just an ai , i don't have personal	5	Human 2	5, 7, 9
3	7	, but i can provide information on	5	Human 2	5, 7, 9
2	3	during cold weather	3	Human 2	11, 13
4	2	, but	7	Human 2	5, 7, 9, 11
3	2	cold weather	5	Human 2	9, 11, 13
5	1	can	9	Human 2	3, 5, 7, 9, 11
4	1	and	9	Human 2	5, 7, 11, 13
4	1	have	9	Human 2	5, 7, 9, 13
4	1	i	7	Human 2	3, 5, 7, 9
4	1	i'm	7	Human 2	3, 5, 7, 9
4	1	just	11	Human 2	5, 7, 9, 15
4	1	you	13	Human 2	1, 3, 9, 13
3	1	it's	11	Human 2	3, 11, 13
3	1	or	9	Human 2	7, 9, 15
3	1	to	13	Human 2	3, 13, 15
2	1	activities	3	Human 2	9, 11
2	1	are	11	Human 2	1, 11
2	1	be	5	Human 2	11, 15
2	1	doing	3	Human 2	1, 3
2	1	if	5	Human 2	5, 9
2	1	preferences	3	Human 2	5, 7
2	1	that	3	Human 2	11, 13
2	1	tubing	5	Human 2	11, 15

