Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	6	the kids and family around christmas	3	Human 2	3, 5
2	4	take lead for that	3	Human 2	13, 15
2	3	have the kids	7	Human 2	5, 11
2	3	want to stay	7	Human 2	5, 11
3	2	family around	9	Human 2	3, 5, 11
2	2	christmas then	7	Human 2	5, 11
2	2	idea !	3	Human 2	7, 9
2	2	you can	3	Human 2	13, 15
5	1	for	13	Human 2	3, 5, 11, 13, 15
4	1	the	13	Human 2	3, 5, 11, 15
4	1	you	15	Human 2	1, 5, 13, 15
3	1	and	9	Human 2	3, 5, 11
2	1	but	11	Human 2	5, 15
2	1	is	3	Human 2	13, 15
2	1	not	5	Human 2	11, 15
2	1	they	7	Human 2	5, 11
2	1	trip	3	Human 2	5, 7
2	1	would	7	Human 2	5, 11

