Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	just won a game of	3	Human 2	7, 9
2	2	but i	5	Human 2	7, 11
2	2	cage match	3	Human 2	11, 13
2	2	that's great	3	Human 2	3, 5
2	2	you just	5	Human 2	9, 13
6	1	you	11	Human 2	3, 5, 7, 9, 11, 13
5	1	just	9	Human 2	5, 7, 9, 11, 13
4	1	it	13	Human 2	1, 5, 7, 13
4	1	that's	11	Human 2	3, 5, 7, 13
3	1	a	7	Human 2	7, 9, 13
3	1	but	7	Human 2	5, 7, 11
3	1	game	7	Human 2	3, 7, 9
3	1	i	7	Human 2	7, 11, 13
3	1	with	5	Human 2	9, 11, 13
3	1	your	5	Human 2	9, 11, 13
2	1	for	9	Human 2	5, 13
2	1	haha	5	Human 2	7, 11
2	1	i'm	3	Human 2	9, 11
2	1	is	5	Human 2	1, 5
2	1	of	3	Human 2	7, 9
2	1	pingpong	5	Human 2	7, 11
2	1	that	3	Human 2	9, 11

