Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	6	it involves hitting a ball with	13	6	1	Human 1	8, 13
2	2	4	i just won a	7	6	1	Human 1	2, 7
2	2	4	taking credit for it	5	2	1	Human 1	4, 5
3	1	3	just won a	9	8	1	Human 1	2, 7, 9
2	2	3	from context clues	9	2	1	Human 1	8, 9
2	2	3	haha thank you	11	6	1	Human 1	6, 11
2	2	3	i'm guessing that	9	2	1	Human 1	8, 9
3	3	2	cage match	11	4	1	Human 1	10, 11, 13
2	2	2	, but	5	2	1	Human 1	4, 5
2	2	2	i guess	7	2	1	Human 1	6, 7
2	2	2	i think	13	2	1	Human 1	12, 13
2	2	2	i'm just	11	6	1	Human 1	6, 11
2	2	2	kind of	7	4	1	Human 1	4, 7
2	2	2	what's your	9	4	1	Human 1	6, 9
9	5	1	a	7	13	2	Human 1	2, 6, 7, 8, 9, 10, 12, 13, 14
8	6	1	you	3	12	1	Human 1	2, 3, 5, 6, 7, 9, 11, 13
7	3	1	i	7	12	3	Human 1	2, 4, 6, 7, 11, 12, 13
7	3	1	it	4	13	1	Human 2	1, 4, 5, 7, 8, 10, 13
7	2	1	just	5	12	1	Human 1	2, 5, 6, 7, 9, 11, 13
5	5	1	game	3	8	1	Human 1	2, 3, 6, 7, 9
5	1	1	i'm	9	8	3	Human 1	4, 6, 8, 9, 11
5	3	1	that	9	9	2	Human 1	4, 8, 9, 11, 12
4	2	1	but	7	8	1	Human 1	4, 5, 7, 11
4	2	1	for	12	10	1	Human 1	4, 5, 12, 13
4	3	1	of	7	9	1	Human 1	4, 7, 9, 12
4	2	1	with	9	6	1	Human 1	8, 9, 11, 13
4	1	1	won	7	8	2	Human 1	2, 4, 7, 9
4	2	1	your	11	8	1	Human 1	6, 9, 11, 13
3	3	1	great	3	4	1	Human 1	2, 3, 5
3	1	1	haha	7	6	1	Human 1	6, 7, 11
3	3	1	it's	5	9	1	Human 1	4, 5, 12
3	3	1	pingpong	7	10	1	Human 1	2, 7, 11
3	3	1	what	3	13	1	Human 1	2, 3, 14
3	1	1	what's	9	4	2	Human 1	6, 8, 9
2	2	1	amazing	5	2	1	Human 1	4, 5
2	2	1	and	13	2	1	Human 1	12, 13
2	2	1	as	12	8	1	Human 2	5, 12
2	2	1	fun	13	2	1	Human 1	12, 13
2	2	1	get	11	2	1	Human 1	10, 11
2	2	1	like	13	6	1	Human 1	8, 13
2	2	1	racquet	13	6	1	Human 1	8, 13
2	2	1	racquetball	9	2	1	Human 1	8, 9
2	2	1	sounds	13	2	1	Human 1	12, 13
2	2	1	tennis	13	2	1	Human 1	12, 13
2	1	1	think	13	2	1	Human 1	12, 13
2	2	1	to	14	12	1	Human 2	3, 14
2	2	1	very	7	4	1	Human 1	4, 7

