Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
4	4	2	i don't	8	13	1	Human 2	3, 8, 13, 15
3	3	2	it's quite	7	8	1	Human 1	6, 7, 13
7	4	1	i	6	15	2	Human 2	3, 5, 6, 8, 13, 15, 17
7	7	1	i'm	10	15	2	Human 2	3, 7, 10, 11, 12, 13, 17
7	7	1	to	10	11	1	Human 2	7, 10, 11, 12, 15, 16, 17
6	4	1	it's	7	11	1	Human 1	6, 7, 9, 13, 15, 16
5	5	1	a	9	11	1	Human 1	6, 9, 10, 12, 16
5	5	1	and	11	8	1	Human 1	10, 11, 13, 15, 17
5	5	1	have	6	13	1	Human 2	3, 6, 9, 11, 15
5	5	1	you	11	8	1	Human 1	10, 11, 15, 16, 17
4	1	1	quite	9	8	1	Human 1	6, 7, 9, 13
4	4	1	though	9	10	1	Human 1	8, 9, 13, 17
4	4	1	unique	7	10	1	Human 1	6, 7, 9, 15
3	3	1	experience	9	8	1	Human 1	6, 9, 13
3	3	1	going	13	4	2	Human 1	10, 12, 13
3	3	1	not	5	6	1	Human 1	2, 5, 7
3	3	1	plans	3	4	1	Human 1	2, 3, 5
3	3	1	tired	11	4	1	Human 1	10, 11, 13
3	3	1	ziplining	5	6	1	Human 1	4, 5, 9
2	2	1	get	13	2	1	Human 1	12, 13
2	2	1	it	17	10	1	Human 1	8, 17
2	2	1	kind	15	2	1	Human 1	14, 15
2	2	1	much	7	6	1	Human 1	2, 7
2	2	1	relaxing	17	2	1	Human 1	16, 17
2	2	1	see	17	8	1	Human 1	10, 17
2	2	1	so	10	8	1	Human 2	3, 10
2	2	1	that's	10	2	1	Human 2	9, 10
2	2	1	think	15	8	1	Human 1	8, 15
2	2	1	traditional	15	2	1	Human 1	14, 15
2	2	1	where	9	2	1	Human 1	8, 9

