Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	2	are you	3	Human 2	5, 7
2	2	i love	3	Human 2	9, 11
2	2	of the	3	Human 2	9, 11
2	2	to go	5	Human 2	3, 7
6	1	the	11	Human 2	3, 5, 7, 9, 11, 13
5	1	to	13	Human 2	1, 3, 5, 7, 13
4	1	it	11	Human 2	3, 9, 11, 13
4	1	you	13	Human 2	1, 5, 7, 13
3	1	a	11	Human 2	1, 7, 11
3	1	i'm	5	Human 2	7, 9, 11
3	1	it's	13	Human 2	1, 9, 13
3	1	like	9	Human 2	5, 9, 13
3	1	love	5	Human 2	9, 11, 13
3	1	with	13	Human 2	1, 5, 13
2	1	and	7	Human 2	3, 9
2	1	day	7	Human 2	1, 7
2	1	for	3	Human 2	7, 9
2	1	is	11	Human 2	3, 13
2	1	just	7	Human 2	3, 9
2	1	movies	5	Human 2	9, 13
2	1	so	3	Human 2	9, 11
2	1	taking	3	Human 2	7, 9
2	1	theater	3	Human 2	9, 11
2	1	there	13	Human 2	1, 13
2	1	today	7	Human 2	3, 9
2	1	what	3	Human 2	5, 7
2	1	your	7	Human 2	5, 11

