Freq.	Size	Surface Form	Spanning	First Speaker	Turns
3	4	, so i don't	7	Human 2	3, 5, 9
4	3	i'm phi ,	7	Human 2	3, 5, 7, 9
4	2	i don't	7	Human 2	3, 5, 7, 9
3	2	, i	7	Human 2	5, 7, 11
2	2	ai ,	3	Human 2	7, 9
2	2	an ai	5	Human 2	3, 7
2	2	play chords	3	Human 2	13, 15
2	2	you can	3	Human 2	13, 15
2	2	you know	5	Human 2	11, 15
2	2	youtube videos	3	Human 2	3, 5
6	1	you	11	Human 2	5, 7, 9, 11, 13, 15
5	1	for	11	Human 2	5, 7, 11, 13, 15
5	1	i	9	Human 2	3, 5, 7, 9, 11
4	1	can	11	Human 2	5, 9, 13, 15
4	1	phi	7	Human 2	3, 5, 7, 9
4	1	so	9	Human 2	3, 5, 9, 11
4	1	the	13	Human 2	3, 5, 13, 15
3	1	music	9	Human 2	7, 11, 15
3	1	or	5	Human 2	3, 5, 7
3	1	use	7	Human 2	5, 7, 11
2	1	a	5	Human 2	11, 15
2	1	but	3	Human 2	7, 9
2	1	chords	3	Human 2	13, 15
2	1	compose	3	Human 2	7, 9
2	1	create	3	Human 2	3, 5
2	1	guitar	5	Human 2	11, 15
2	1	it's	3	Human 2	13, 15
2	1	language	13	Human 2	3, 15
2	1	like	5	Human 2	11, 15
2	1	monitor	9	Human 2	3, 11
2	1	of	9	Human 2	7, 15
2	1	software	3	Human 2	5, 7
2	1	this	3	Human 2	11, 13
2	1	to	11	Human 2	3, 13
2	1	video	3	Human 2	3, 5
2	1	your	3	Human 2	9, 11

