Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	3	haha ... i	9	2	1	Human 1	8, 9
5	5	2	the rain	5	8	1	Human 1	4, 5, 7, 9, 11
4	4	2	i don't	4	11	1	Human 2	3, 4, 8, 13
3	1	2	... i	9	6	2	Human 1	4, 8, 9
3	3	2	climate change	13	3	1	Human 1	12, 13, 14
3	3	2	i can	9	6	1	Human 1	8, 9, 13
3	3	2	too much	9	8	1	Human 1	4, 9, 11
2	2	2	don't like	9	6	1	Human 1	4, 9
2	2	2	water supply	10	4	1	Human 2	7, 10
8	5	1	the	4	11	1	Human 2	3, 4, 5, 7, 8, 9, 11, 13
6	1	1	i	6	11	1	Human 2	3, 4, 6, 8, 9, 13
5	2	1	can	8	11	1	Human 2	3, 8, 9, 11, 13
5	5	1	that	5	7	1	Human 1	4, 5, 8, 9, 10
4	4	1	but	10	9	1	Human 2	5, 10, 11, 13
4	4	1	have	10	11	1	Human 2	3, 10, 11, 13
4	4	1	to	8	11	2	Human 2	3, 7, 8, 13
4	1	1	too	9	8	2	Human 1	4, 6, 9, 11
4	3	1	water	7	6	1	Human 1	6, 7, 10, 11
3	3	1	ai	14	12	2	Human 2	3, 13, 14
3	3	1	in	8	4	1	Human 2	7, 8, 10
3	3	1	it	9	11	1	Human 1	2, 9, 12
3	3	1	just	8	11	1	Human 2	3, 8, 13
3	1	1	like	5	6	1	Human 1	4, 5, 9
3	3	1	of	7	9	1	Human 1	6, 7, 14
3	3	1	you	12	10	2	Human 2	3, 5, 12
2	2	1	a	10	4	1	Human 2	7, 10
2	2	1	days	5	2	1	Human 1	4, 5
2	2	1	people	10	2	1	Human 2	9, 10
2	2	1	see	13	2	1	Human 1	12, 13
2	2	1	think	9	2	1	Human 1	8, 9
2	2	1	weather	8	6	1	Human 2	3, 8

