Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	6	i'm phi , the ai ,	3	Human 2	7, 9
2	5	, so i don't have	5	Human 2	3, 7
3	4	, so i don't	5	Human 2	3, 5, 7
3	3	i don't have	7	Human 2	3, 7, 9
3	3	i'm phi ,	7	Human 2	3, 7, 9
2	3	ai , so	5	Human 2	7, 11
4	2	i'm phi	9	Human 2	3, 7, 9, 11
2	2	, but	13	Human 2	3, 15
2	2	, i	3	Human 2	7, 9
2	2	a physical	3	Human 2	5, 7
2	2	an ai	9	Human 2	3, 11
2	2	disney sea	3	Human 2	13, 15
2	2	i can't	5	Human 2	11, 15
2	2	i understand	9	Human 2	7, 15
2	2	in tokyo	5	Human 2	9, 13
2	2	live in	5	Human 2	5, 9
2	2	tokyo ,	3	Human 2	9, 11
6	1	i	13	Human 2	3, 5, 7, 9, 11, 15
5	1	and	11	Human 2	3, 5, 9, 11, 13
5	1	i'm	9	Human 2	3, 5, 7, 9, 11
5	1	the	11	Human 2	5, 7, 9, 13, 15
4	1	in	11	Human 2	5, 9, 13, 15
3	1	an	11	Human 2	3, 11, 13
3	1	it	15	Human 2	1, 13, 15
2	1	experience	9	Human 2	7, 15
2	1	kyoto	5	Human 2	7, 11
2	1	on	9	Human 2	5, 13
2	1	remember	7	Human 2	9, 15
2	1	showcases	3	Human 2	13, 15
2	1	to	7	Human 2	7, 13
2	1	was	9	Human 2	7, 15
2	1	world	9	Human 2	5, 13

