Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	nice to meet you	3	Human 2	1, 3
2	3	better check .	3	Human 2	11, 13
2	3	james i'm enjoying	5	Human 2	9, 13
2	3	the games inside	3	Human 2	9, 11
5	2	james i'm	11	Human 2	3, 5, 9, 11, 13
3	2	i'm here	5	Human 2	7, 9, 11
2	2	i'm james	5	Human 2	3, 7
7	1	i'm	13	Human 2	1, 3, 5, 7, 9, 11, 13
4	1	here	7	Human 2	5, 7, 9, 11
4	1	the	7	Human 2	5, 7, 9, 11
3	1	inside	5	Human 2	9, 11, 13
3	1	nice	5	Human 2	1, 3, 5
3	1	you	13	Human 2	1, 3, 13
2	1	are	3	Human 2	5, 7
2	1	too	3	Human 2	3, 5

