Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	i'm not sure	7	Human 2	9, 15
3	2	what game	7	Human 2	5, 9, 11
2	2	i just	5	Human 2	3, 7
5	1	going	11	Human 2	3, 5, 7, 11, 13
5	1	i'm	9	Human 2	7, 9, 11, 13, 15
5	1	it's	11	Human 2	5, 7, 11, 13, 15
4	1	it	11	Human 2	3, 7, 9, 13
4	1	you	11	Human 2	5, 9, 13, 15
3	1	a	13	Human 2	3, 11, 15
3	1	is	5	Human 2	5, 7, 9
3	1	that	11	Human 2	5, 7, 15
2	1	bought	3	Human 2	3, 5
2	1	football	3	Human 2	7, 9
2	1	hey	3	Human 2	3, 5
2	1	in	5	Human 2	11, 15
2	1	kayak	5	Human 2	11, 15
2	1	on	7	Human 2	5, 11
2	1	right	5	Human 2	9, 13
2	1	so	3	Human 2	7, 9
2	1	to	3	Human 2	11, 13

