Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	6	i love seeing movies by myself	11	4	1	Human 1	8, 11
3	1	4	i love seeing movies	9	4	1	Human 1	8, 9, 11
2	2	4	have to share the	11	2	1	Human 1	10, 11
2	2	3	by myself .	11	4	1	Human 1	8, 11
2	2	3	what's your favorite	10	2	1	Human 2	9, 10
5	5	2	for the	14	10	4	Human 2	5, 7, 9, 13, 14
3	3	2	! what	11	10	2	Human 1	2, 4, 11
3	3	2	what are	13	12	2	Human 1	2, 12, 13
2	2	2	! it's	12	12	1	Human 2	1, 12
2	2	2	, i	10	6	1	Human 2	5, 10
2	2	2	. i	8	2	1	Human 2	7, 8
2	2	2	can't wait	14	8	1	Human 2	7, 14
2	2	2	favorite movie	13	4	1	Human 1	10, 13
10	5	1	the	6	10	1	Human 2	5, 6, 7, 8, 9, 10, 11, 12, 13, 14
8	3	1	i	6	9	1	Human 2	5, 6, 7, 8, 9, 10, 11, 13
8	7	1	to	2	11	1	Human 2	1, 2, 4, 5, 6, 9, 10, 11
6	6	1	a	6	13	2	Human 2	1, 5, 6, 7, 11, 13
6	1	1	for	5	11	1	Human 1	4, 5, 7, 9, 13, 14
4	1	1	are	5	12	1	Human 1	2, 5, 12, 13
4	2	1	it's	8	12	1	Human 2	1, 8, 11, 12
4	4	1	just	3	7	1	Human 1	2, 3, 5, 8
4	1	1	movies	9	6	2	Human 1	6, 8, 9, 11
4	4	1	with	10	13	1	Human 2	1, 10, 11, 13
4	4	1	you	2	5	1	Human 2	1, 2, 3, 5
4	2	1	your	9	10	1	Human 1	4, 9, 10, 13
3	1	1	have	13	4	1	Human 1	10, 11, 13
3	2	1	movie	11	4	1	Human 1	10, 11, 13
3	3	1	taking	7	4	1	Human 1	6, 7, 9
2	2	1	day	6	6	1	Human 2	1, 6
2	2	1	do	11	8	1	Human 1	4, 11
2	2	1	does	5	2	1	Human 1	4, 5
2	2	1	from	7	2	1	Human 1	6, 7
2	2	1	fun	5	2	1	Human 1	4, 5
2	2	1	hi	1	2	1	Human 1	0, 1
2	2	1	i'm	7	2	1	Human 1	6, 7
2	2	1	like	5	2	1	Human 1	4, 5
2	2	1	of	12	6	1	Human 2	7, 12
2	2	1	plus	11	2	1	Human 1	10, 11
2	2	1	sick	6	2	1	Human 2	5, 6
2	2	1	today	3	2	1	Human 1	2, 3
2	2	1	work	11	6	1	Human 1	6, 11

