Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	2	! i	5	Human 2	5, 9
2	2	all the	7	Human 2	5, 11
2	2	you today	3	Human 2	3, 5
5	1	i	11	Human 2	3, 5, 9, 11, 13
5	1	you	13	Human 2	3, 5, 7, 11, 15
4	1	the	11	Human 2	5, 11, 13, 15
3	1	all	9	Human 2	5, 11, 13
3	1	but	5	Human 2	11, 13, 15
3	1	can	13	Human 2	3, 11, 15
3	1	i'm	13	Human 2	3, 11, 15
3	1	it	9	Human 2	7, 9, 15
2	1	are	3	Human 2	5, 7
2	1	coasters	5	Human 2	7, 11
2	1	cool	5	Human 2	7, 11
2	1	did	9	Human 2	7, 15
2	1	not	3	Human 2	11, 13
2	1	roller	3	Human 2	9, 11
2	1	scary	5	Human 2	11, 15
2	1	that	5	Human 2	11, 15
2	1	that's	5	Human 2	9, 13
2	1	too	3	Human 2	13, 15
2	1	try	3	Human 2	9, 11

