Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	2	an ai	3	Human 2	7, 9
2	2	for you	5	Human 2	5, 9
2	2	i don't	3	Human 2	3, 5
2	2	i'm here	3	Human 2	3, 5
2	2	you 24/7	3	Human 2	3, 5
2	2	you are	5	Human 2	7, 11
6	1	you	11	Human 2	1, 3, 5, 7, 9, 11
4	1	and	9	Human 2	3, 7, 9, 11
4	1	the	9	Human 2	3, 5, 7, 11
3	1	ai	5	Human 2	7, 9, 11
3	1	are	5	Human 2	7, 9, 11
3	1	for	5	Human 2	5, 7, 9
3	1	i'm	5	Human 2	3, 5, 7
3	1	to	5	Human 2	3, 5, 7
2	1	as	5	Human 2	5, 9
2	1	but	3	Human 2	3, 5
2	1	digital	3	Human 2	7, 9
2	1	great	3	Human 2	9, 11
2	1	i	3	Human 2	3, 5
2	1	if	3	Human 2	9, 11
2	1	in	5	Human 2	3, 7
2	1	plans	5	Human 2	5, 9
2	1	that	3	Human 2	9, 11
2	1	with	11	Human 2	1, 11
2	1	your	5	Human 2	1, 5

