Freq.	Size	Surface Form	Spanning	First Speaker	Turns
3	3	one of the	7	Human 2	11, 15, 17
2	2	! it's	5	Human 2	13, 17
2	2	, i	3	Human 2	7, 9
2	2	action movies	5	Human 2	11, 15
2	2	i'm just	7	Human 2	3, 9
5	1	movies	9	Human 2	7, 9, 11, 13, 15
5	1	of	13	Human 2	5, 11, 13, 15, 17
4	1	you	13	Human 2	1, 3, 5, 13
3	1	and	11	Human 2	7, 13, 17
3	1	but	7	Human 2	9, 11, 15
3	1	have	7	Human 2	3, 5, 9
3	1	i	5	Human 2	5, 7, 9
3	1	it's	5	Human 2	13, 15, 17
3	1	to	11	Human 2	3, 5, 13
3	1	with	5	Human 2	3, 5, 7
2	1	a	11	Human 2	5, 15
2	1	are	11	Human 2	1, 11
2	1	be	11	Human 2	5, 15
2	1	can	5	Human 2	5, 9
2	1	definitely	7	Human 2	11, 17
2	1	ending	3	Human 2	15, 17
2	1	enjoy	3	Human 2	7, 9
2	1	great	5	Human 2	7, 11
2	1	is	9	Human 2	3, 11
2	1	it	13	Human 2	5, 17
2	1	like	3	Human 2	3, 5
2	1	or	7	Human 2	3, 9
2	1	that	3	Human 2	13, 15
2	1	there	9	Human 2	3, 11
2	1	time	9	Human 2	7, 15
2	1	watching	11	Human 2	7, 17

