Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	2	? uganda	3	Human 2	9, 11
2	2	for the	3	Human 2	3, 5
2	2	have you	3	Human 2	9, 11
2	2	holidays .	3	Human 2	3, 5
2	2	the family	5	Human 2	5, 9
6	1	you	11	Human 2	1, 3, 5, 7, 9, 11
4	1	are	13	Human 2	1, 3, 7, 13
4	1	for	11	Human 2	3, 5, 9, 13
4	1	have	9	Human 2	3, 5, 9, 11
4	1	the	11	Human 2	3, 5, 9, 13
2	1	come	3	Human 2	5, 7
2	1	free	11	Human 2	3, 13
2	1	home	5	Human 2	5, 9
2	1	how	7	Human 2	1, 7
2	1	i	5	Human 2	3, 7
2	1	not	5	Human 2	9, 13
2	1	well	3	Human 2	5, 7

