Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	5	already seen wild wild country	7	2	1	Human 1	6, 7
2	2	3	his character .	11	2	1	Human 1	10, 11
2	2	3	seen frasier ?	9	2	1	Human 1	8, 9
3	3	2	i have	8	4	2	Human 2	5, 7, 8
3	3	2	you have	3	3	1	Human 1	2, 3, 4
2	2	2	. so	10	4	1	Human 2	7, 10
2	2	2	a lot	12	10	1	Human 2	3, 12
2	2	2	billions about	7	2	1	Human 1	6, 7
2	2	2	canyon ?	13	2	1	Human 1	12, 13
2	2	2	down there	15	2	1	Human 1	14, 15
2	2	2	hi !	13	14	1	Human 1	0, 13
2	2	2	shows .	5	2	1	Human 1	4, 5
2	2	2	watching movies	7	4	1	Human 1	4, 7
8	5	1	you	5	15	1	Human 1	2, 3, 4, 5, 8, 12, 14, 16
7	3	1	have	5	11	1	Human 1	2, 3, 4, 5, 7, 8, 12
5	5	1	for	5	9	2	Human 1	2, 4, 5, 7, 10
5	5	1	of	8	10	2	Human 2	5, 7, 8, 12, 14
4	3	1	a	10	12	1	Human 2	3, 10, 12, 14
4	4	1	and	5	9	1	Human 1	4, 5, 7, 12
4	3	1	i	5	5	1	Human 1	4, 5, 7, 8
4	1	1	seen	8	4	1	Human 1	6, 7, 8, 9
3	1	1	already	10	5	1	Human 1	6, 7, 10
3	3	1	netflix	5	4	1	Human 1	4, 5, 7
3	3	1	nice	15	5	1	Human 1	12, 15, 16
3	3	1	the	5	4	1	Human 1	4, 5, 7
3	3	1	time	5	4	1	Human 1	4, 5, 7
3	1	1	watching	5	4	1	Human 1	4, 5, 7
2	2	1	are	10	6	1	Human 2	5, 10
2	1	1	canyon	13	2	1	Human 1	12, 13
2	2	1	from	13	4	1	Human 1	10, 13
2	2	1	holiday	3	2	1	Human 1	2, 3
2	2	1	it's	15	2	1	Human 1	14, 15
2	2	1	new	15	4	1	Human 1	12, 15
2	2	1	right	7	2	1	Human 1	6, 7
2	2	1	these	12	8	1	Human 2	5, 12
2	2	1	though	8	6	1	Human 2	3, 8
2	2	1	was	12	2	1	Human 2	11, 12
2	2	1	what	6	4	1	Human 2	3, 6
2	2	1	whole	7	4	1	Human 1	4, 7

