Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	2	, i	3	Human 2	7, 9
2	2	haha ,	9	Human 2	9, 17
2	2	the game	3	Human 2	5, 7
2	2	to watch	3	Human 2	7, 9
6	1	the	13	Human 2	5, 7, 9, 11, 13, 17
4	1	i'm	13	Human 2	5, 7, 11, 17
3	1	about	9	Human 2	5, 11, 13
3	1	i	7	Human 2	3, 7, 9
3	1	of	5	Human 2	9, 11, 13
3	1	to	7	Human 2	7, 9, 13
2	1	a	3	Human 2	9, 11
2	1	great	7	Human 2	3, 9
2	1	have	3	Human 2	5, 7
2	1	how	3	Human 2	3, 5
2	1	it's	3	Human 2	11, 13
2	1	name	3	Human 2	9, 11
2	1	plans	3	Human 2	5, 7
2	1	that	7	Human 2	11, 17
2	1	that's	7	Human 2	9, 15
2	1	today	5	Human 2	3, 7
2	1	you	3	Human 2	3, 5

