Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	. i'm thinking about	3	Human 2	7, 9
3	3	i'm going to	7	Human 2	5, 7, 11
2	3	about you ?	5	Human 2	7, 11
4	2	. i'm	9	Human 2	5, 7, 9, 13
4	2	i'm going	7	Human 2	5, 7, 9, 11
2	2	new york	3	Human 2	9, 11
2	2	to see	7	Human 2	9, 15
2	2	to sleep	5	Human 2	3, 7
2	2	up .	3	Human 2	5, 7
6	1	to	13	Human 2	3, 5, 7, 9, 11, 15
5	1	i'm	9	Human 2	5, 7, 9, 11, 13
4	1	going	7	Human 2	5, 7, 9, 11
2	1	down	5	Human 2	5, 9
2	1	family	3	Human 2	9, 11
2	1	i	5	Human 2	11, 15
2	1	india	3	Human 2	11, 13
2	1	of	3	Human 2	13, 15
2	1	there	15	Human 2	1, 15
2	1	this	3	Human 2	13, 15

