Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	the softewares for	3	Human 2	5, 7
2	2	for this	3	Human 2	7, 9
2	2	is the	5	Human 2	3, 7
2	2	the rockstar	3	Human 2	9, 11
6	1	the	11	Human 2	3, 5, 7, 9, 11, 13
5	1	you	11	Human 2	5, 7, 9, 11, 15
4	1	for	9	Human 2	5, 7, 9, 13
4	1	is	11	Human 2	3, 7, 11, 13
4	1	music	7	Human 2	7, 9, 11, 13
4	1	this	7	Human 2	7, 9, 11, 13
3	1	rockstar	5	Human 2	9, 11, 13
2	1	cool	3	Human 2	9, 11
2	1	it's	5	Human 2	5, 9
2	1	nice	5	Human 2	9, 13
2	1	video	3	Human 2	9, 11

