Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	near san mateo	3	Human 2	11, 13
2	2	! i'm	3	Human 2	3, 5
2	2	do you	3	Human 2	9, 11
2	2	gummy worms	7	Human 2	5, 11
2	2	hi !	3	Human 2	1, 3
2	2	i don't	3	Human 2	11, 13
2	2	know any	3	Human 2	11, 13
2	2	the japanese	5	Human 2	9, 13
5	1	i	9	Human 2	5, 7, 9, 11, 13
5	1	you	9	Human 2	3, 5, 7, 9, 11
3	1	are	5	Human 2	3, 5, 7
3	1	japanese	7	Human 2	7, 9, 13
3	1	the	5	Human 2	9, 11, 13
2	1	for	7	Human 2	3, 9
2	1	has	3	Human 2	9, 11
2	1	it	7	Human 2	5, 11
2	1	like	3	Human 2	11, 13
2	1	pizza	5	Human 2	3, 7
2	1	places	7	Human 2	7, 13
2	1	san	3	Human 2	11, 13
2	1	there	7	Human 2	7, 13

