Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	7	don't have personal preferences or taste buds	3	Human 2	7, 9
3	4	i'm just an ai	5	Human 2	5, 7, 9
2	3	i can provide	3	Human 2	7, 9
2	2	. i	3	Human 2	9, 11
2	2	information on	3	Human 2	7, 9
2	2	provide information	5	Human 2	5, 9
2	2	you with	5	Human 2	3, 7
4	1	or	7	Human 2	3, 5, 7, 9
4	1	to	11	Human 2	3, 5, 11, 13
3	1	about	9	Human 2	3, 5, 11
3	1	have	7	Human 2	3, 7, 9
3	1	i	5	Human 2	7, 9, 11
3	1	i'm	5	Human 2	5, 7, 9
3	1	provide	5	Human 2	5, 7, 9
2	1	not	3	Human 2	3, 5
2	1	you	5	Human 2	3, 7
2	1	you're	5	Human 2	9, 13

