Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	8	while i have no home , friends ,	3	Human 2	11, 13
2	4	i'm phi , and	3	Human 2	13, 15
3	3	i'm phi ,	5	Human 2	11, 13, 15
2	3	. however ,	5	Human 2	5, 9
2	3	ai , i	5	Human 2	5, 9
2	3	i don't have	11	Human 2	5, 15
3	2	have no	5	Human 2	9, 11, 13
3	2	while i	7	Human 2	7, 11, 13
2	2	, you	7	Human 2	9, 15
2	2	pumpkin impersonate	3	Human 2	11, 13
6	1	i	11	Human 2	5, 7, 9, 11, 13, 15
4	1	and	13	Human 2	3, 9, 13, 15
4	1	friends	11	Human 2	3, 9, 11, 13
4	1	i'm	11	Human 2	5, 11, 13, 15
4	1	in	11	Human 2	5, 7, 13, 15
4	1	while	9	Human 2	7, 11, 13, 15
3	1	a	7	Human 2	3, 7, 9
3	1	ai	7	Human 2	5, 9, 11
3	1	home	5	Human 2	9, 11, 13
3	1	or	7	Human 2	5, 9, 11
3	1	your	11	Human 2	1, 9, 11
2	1	as	5	Human 2	5, 9
2	1	can	13	Human 2	3, 15
2	1	my	3	Human 2	13, 15
2	1	oily	3	Human 2	7, 9
2	1	out	7	Human 2	3, 9
2	1	sense	13	Human 2	3, 15
2	1	that	5	Human 2	3, 7
2	1	the	11	Human 2	5, 15
2	1	with	5	Human 2	3, 7

