Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	. i have to	7	Human 2	7, 13
3	3	to stay home	5	Human 2	7, 9, 11
2	3	have to stay	5	Human 2	7, 11
3	2	sick too	5	Human 2	5, 7, 9
2	2	. it	5	Human 2	5, 9
2	2	has been	5	Human 2	3, 7
2	2	i think	3	Human 2	5, 7
2	2	it has	7	Human 2	3, 9
6	1	i	11	Human 2	3, 5, 7, 9, 11, 13
5	1	have	9	Human 2	5, 7, 9, 11, 13
5	1	the	9	Human 2	5, 7, 9, 11, 13
5	1	to	9	Human 2	5, 7, 9, 11, 13
5	1	too	9	Human 2	5, 7, 9, 11, 13
4	1	been	9	Human 2	3, 7, 9, 11
4	1	for	7	Human 2	7, 9, 11, 13
4	1	good	13	Human 2	1, 3, 11, 13
4	1	with	7	Human 2	5, 7, 9, 11
4	1	you	11	Human 2	3, 9, 11, 13
3	1	all	5	Human 2	5, 7, 9
2	1	a	7	Human 2	5, 11
2	1	and	3	Human 2	11, 13
2	1	be	5	Human 2	9, 13
2	1	cold	3	Human 2	5, 7
2	1	getting	3	Human 2	5, 7
2	1	going	3	Human 2	11, 13
2	1	how	3	Human 2	3, 5
2	1	i'm	3	Human 2	5, 7
2	1	it's	3	Human 2	11, 13
2	1	like	11	Human 2	3, 13
2	1	my	5	Human 2	7, 11
2	1	this	5	Human 2	5, 9
2	1	year	3	Human 2	7, 9

