Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	for you ?	3	Human 2	3, 5
2	3	hello and how	7	Human 2	3, 9
2	3	should set aside	3	Human 2	13, 15
3	2	hello and	7	Human 2	3, 5, 9
2	2	are back	3	Human 2	9, 11
2	2	how was	3	Human 2	3, 5
2	2	was the	3	Human 2	5, 7
6	1	and	11	Human 2	3, 5, 7, 9, 11, 13
6	1	for	13	Human 2	3, 5, 7, 11, 13, 15
4	1	hello	9	Human 2	1, 3, 5, 9
4	1	you	9	Human 2	3, 5, 7, 11
3	1	are	11	Human 2	1, 9, 11
3	1	back	5	Human 2	9, 11, 13
3	1	the	7	Human 2	5, 7, 11
3	1	time	5	Human 2	11, 13, 15
2	1	i	7	Human 2	7, 13
2	1	like	3	Human 2	11, 13
2	1	more	3	Human 2	11, 13
2	1	we	15	Human 2	1, 15
2	1	work	5	Human 2	11, 15

