Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	8	i'm just an ai model , so i	3	Human 2	3, 5
2	6	i don't have the ability to	5	Human 2	5, 9
2	4	it's possible that you	5	Human 2	3, 7
3	3	ai model ,	5	Human 2	3, 5, 7
3	3	i don't have	7	Human 2	5, 9, 11
3	3	it's possible that	5	Human 2	3, 5, 7
2	3	met me in	9	Human 2	3, 11
2	3	you have met	5	Human 2	7, 11
3	2	have the	9	Human 2	5, 9, 13
3	2	i'm just	7	Human 2	3, 5, 9
2	2	, i	9	Human 2	1, 9
7	1	i	13	Human 2	1, 3, 5, 7, 9, 11, 13
6	1	you	13	Human 2	1, 3, 5, 7, 11, 13
5	1	the	9	Human 2	5, 7, 9, 11, 13
4	1	ai	7	Human 2	3, 5, 7, 9
4	1	i'm	9	Human 2	3, 5, 9, 11
4	1	met	11	Human 2	1, 3, 7, 11
4	1	that	9	Human 2	3, 5, 7, 11
3	1	a	7	Human 2	3, 7, 9
3	1	chatbot	5	Human 2	9, 11, 13
3	1	in	9	Human 2	3, 5, 11
3	1	me	11	Human 2	1, 3, 11
3	1	or	5	Human 2	5, 7, 9
2	1	dance	3	Human 2	5, 7
2	1	know	3	Human 2	11, 13
2	1	llama	3	Human 2	9, 11
2	1	lol	7	Human 2	7, 13
2	1	not	3	Human 2	11, 13
2	1	what	3	Human 2	11, 13

