Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	2	will have	3	Human 2	5, 7
6	1	you	11	Human 2	3, 5, 7, 9, 11, 13
3	1	a	9	Human 2	5, 7, 13
3	1	but	5	Human 2	5, 7, 9
3	1	good	5	Human 2	3, 5, 7
3	1	have	5	Human 2	5, 7, 9
3	1	it	13	Human 2	1, 5, 13
3	1	of	9	Human 2	5, 11, 13
3	1	that	5	Human 2	5, 7, 9
3	1	will	5	Human 2	5, 7, 9
2	1	be	3	Human 2	5, 7
2	1	how	3	Human 2	1, 3
2	1	i	5	Human 2	9, 13
2	1	just	5	Human 2	5, 9
2	1	like	9	Human 2	5, 13
2	1	my	5	Human 2	9, 13
2	1	soon	3	Human 2	5, 7
2	1	vacation	3	Human 2	5, 7

