Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	i like to	3	Human 2	11, 13
3	2	. i	11	Human 2	3, 7, 13
2	2	code refactoring	3	Human 2	5, 7
2	2	i like	3	Human 2	11, 13
2	2	in the	3	Human 2	9, 11
2	2	you are	3	Human 2	7, 9
6	1	i	11	Human 2	3, 5, 7, 9, 11, 13
6	1	like	13	Human 2	5, 7, 9, 11, 13, 17
5	1	work	9	Human 2	3, 5, 7, 9, 11
4	1	a	11	Human 2	5, 11, 13, 15
4	1	are	13	Human 2	5, 7, 9, 17
4	1	in	13	Human 2	5, 9, 11, 17
4	1	to	9	Human 2	5, 7, 11, 13
3	1	and	13	Human 2	5, 15, 17
3	1	do	15	Human 2	3, 9, 17
3	1	food	5	Human 2	11, 13, 15
3	1	just	7	Human 2	3, 7, 9
3	1	the	5	Human 2	7, 9, 11
3	1	you	11	Human 2	7, 9, 17
2	1	as	5	Human 2	11, 15
2	1	code	3	Human 2	5, 7
2	1	from	13	Human 2	3, 15
2	1	good	13	Human 2	3, 15
2	1	it	3	Human 2	15, 17
2	1	not	5	Human 2	3, 7
2	1	so	3	Human 2	13, 15
2	1	szechuan	3	Human 2	13, 15
2	1	that	7	Human 2	9, 15
2	1	what	3	Human 2	7, 9

