Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	2	. when	3	Human 2	5, 7
2	2	for you	3	Human 2	11, 13
2	2	it was	5	Human 2	7, 11
2	2	you do	3	Human 2	3, 5
2	2	you had	3	Human 2	5, 7
6	1	you	13	Human 2	3, 5, 7, 11, 13, 15
3	1	but	9	Human 2	7, 13, 15
3	1	for	5	Human 2	11, 13, 15
3	1	it	9	Human 2	7, 11, 15
3	1	like	11	Human 2	5, 7, 15
3	1	this	5	Human 2	5, 7, 9
3	1	time	11	Human 2	5, 7, 15
3	1	was	7	Human 2	5, 7, 11
2	1	any	3	Human 2	13, 15
2	1	do	3	Human 2	3, 5
2	1	fun	5	Human 2	11, 15
2	1	have	3	Human 2	13, 15
2	1	heh	5	Human 2	5, 9
2	1	i	11	Human 2	5, 15
2	1	last	3	Human 2	5, 7
2	1	seen	3	Human 2	5, 7
2	1	that	3	Human 2	13, 15
2	1	the	3	Human 2	5, 7
2	1	your	7	Human 2	9, 15

