Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	4	for the most part	6	7	1	Human 2	5, 6, 11
2	2	3	i'm getting sick	9	6	1	Human 1	4, 9
4	4	2	. i	7	8	1	Human 1	6, 7, 10, 13
4	1	2	for the	12	8	1	Human 2	5, 6, 11, 12
4	1	2	the most	7	7	1	Human 2	5, 6, 7, 11
3	3	2	i have	12	4	2	Human 2	9, 11, 12
2	2	2	hi !	3	4	1	Human 1	0, 3
2	2	2	i did	9	4	1	Human 1	6, 9
2	2	2	i love	13	4	1	Human 1	10, 13
2	2	2	to be	11	2	1	Human 1	10, 11
2	2	2	you have	13	6	1	Human 1	8, 13
9	6	1	i	5	10	1	Human 1	4, 5, 6, 7, 9, 10, 11, 12, 13
8	5	1	for	5	10	1	Human 1	4, 5, 6, 7, 9, 11, 12, 13
8	3	1	have	7	8	1	Human 1	6, 7, 8, 9, 10, 11, 12, 13
8	4	1	the	5	10	1	Human 1	4, 5, 6, 7, 9, 11, 12, 13
6	4	1	you	4	11	1	Human 2	3, 4, 5, 7, 8, 13
5	5	1	good	10	13	3	Human 2	1, 3, 5, 10, 13
5	5	1	so	11	9	3	Human 1	4, 6, 10, 11, 12
4	4	1	a	11	8	3	Human 1	4, 6, 10, 11
4	2	1	be	11	8	2	Human 1	6, 10, 11, 13
4	4	1	been	3	10	1	Human 1	2, 3, 9, 11
4	3	1	i'm	5	6	1	Human 1	4, 5, 7, 9
4	4	1	it's	11	4	1	Human 1	10, 11, 12, 13
4	4	1	of	11	9	2	Human 1	4, 6, 11, 12
4	2	1	sick	7	6	2	Human 1	4, 6, 7, 9
4	4	1	to	10	6	1	Human 2	7, 10, 11, 12
4	4	1	too	5	10	1	Human 1	4, 5, 7, 13
3	3	1	cold	7	10	1	Human 1	4, 7, 13
3	3	1	going	10	5	1	Human 2	7, 10, 11
3	1	1	love	10	7	1	Human 2	7, 10, 13
3	3	1	me	11	8	1	Human 1	6, 11, 13
3	3	1	my	4	4	1	Human 2	3, 4, 6
3	3	1	out	9	8	1	Human 1	4, 9, 11
3	3	1	plans	11	6	1	Human 1	8, 11, 13
3	3	1	this	6	5	1	Human 2	3, 6, 7
3	3	1	would	7	8	1	Human 1	6, 7, 13
2	2	1	big	11	4	1	Human 1	8, 11
2	2	1	do	8	2	1	Human 2	7, 8
2	2	1	even	9	4	1	Human 1	6, 9
2	2	1	has	3	2	1	Human 1	2, 3
2	2	1	how	3	2	1	Human 1	2, 3
2	2	1	never	11	2	1	Human 1	10, 11
2	2	1	nothing	7	2	1	Human 1	6, 7
2	2	1	there	13	4	1	Human 1	10, 13
2	2	1	think	9	6	1	Human 1	4, 9
2	2	1	week	3	2	1	Human 1	2, 3
2	2	1	your	13	12	1	Human 1	2, 13

