Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	5	how's your day going ?	3	2	1	Human 1	2, 3
2	2	4	be able to pick	11	4	1	Human 1	8, 11
3	3	2	to work	13	10	2	Human 1	4, 8, 13
2	2	2	, but	12	10	1	Human 2	3, 12
2	2	2	. did	11	2	1	Human 1	10, 11
2	2	2	hard to	13	2	1	Human 1	12, 13
2	2	2	i think	13	4	1	Human 1	10, 13
2	2	2	in the	11	8	1	Human 1	4, 11
2	2	2	last night	11	2	1	Human 1	10, 11
2	2	2	lol .	9	4	1	Human 1	6, 9
2	2	2	should be	11	2	1	Human 1	10, 11
9	8	1	the	5	10	1	Human 1	4, 5, 6, 7, 8, 9, 10, 11, 13
7	6	1	i	4	11	1	Human 2	3, 4, 6, 10, 11, 12, 13
7	2	1	to	5	10	1	Human 1	4, 5, 6, 8, 11, 12, 13
6	3	1	work	4	11	1	Human 2	3, 4, 8, 9, 11, 13
5	5	1	and	4	7	1	Human 2	3, 4, 5, 7, 9
5	5	1	is	6	9	1	Human 2	5, 6, 9, 12, 13
4	1	1	be	11	6	3	Human 1	6, 8, 10, 11
4	2	1	but	12	11	2	Human 2	3, 7, 12, 13
4	2	1	going	5	8	1	Human 1	2, 3, 5, 9
4	4	1	good	9	6	1	Human 1	8, 9, 11, 13
4	2	1	in	7	8	1	Human 1	4, 7, 8, 11
4	4	1	it	4	11	1	Human 2	3, 4, 5, 13
4	4	1	my	4	7	1	Human 2	3, 4, 5, 9
4	4	1	you	11	6	2	Human 1	8, 10, 11, 13
4	2	1	your	11	11	1	Human 1	2, 3, 11, 12
3	1	1	day	9	8	1	Human 1	2, 3, 9
3	1	1	did	11	4	2	Human 1	8, 10, 11
3	1	1	last	13	4	1	Human 1	10, 11, 13
3	1	1	lol	7	4	1	Human 1	6, 7, 9
3	3	1	that	9	5	1	Human 1	6, 9, 10
3	3	1	time	8	5	1	Human 2	5, 8, 9
2	2	1	diesel	7	2	1	Human 1	6, 7
2	2	1	getting	5	2	1	Human 1	4, 5
2	2	1	me	8	6	1	Human 2	3, 8
2	2	1	moped	5	2	1	Human 1	4, 5
2	2	1	morning	11	8	1	Human 1	4, 11
2	2	1	out	11	6	1	Human 1	6, 11
2	2	1	so-so	5	2	1	Human 1	4, 5
2	2	1	sounds	9	2	1	Human 1	8, 9
2	2	1	up	11	4	1	Human 1	8, 11

