Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	the year old one	3	Human 2	13, 15
2	2	are you	11	Human 2	5, 15
2	2	christmas eve	3	Human 2	11, 13
2	2	do you	5	Human 2	11, 15
2	2	for the	9	Human 2	5, 13
6	1	you	15	Human 2	1, 3, 5, 11, 13, 15
5	1	for	13	Human 2	3, 5, 11, 13, 15
5	1	the	13	Human 2	3, 5, 9, 13, 15
3	1	do	5	Human 2	11, 13, 15
3	1	i	9	Human 2	5, 9, 13
2	1	have	3	Human 2	9, 11
2	1	how	11	Human 2	5, 15
2	1	it	9	Human 2	5, 13
2	1	old	3	Human 2	13, 15
2	1	on	9	Human 2	5, 13
2	1	your	3	Human 2	13, 15

