Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	10	i'm just an ai and do not have personal preferences	5	Human 2	3, 7
2	5	. however , i can	5	Human 2	3, 7
2	5	planning to start the event	3	Human 2	11, 13
4	2	the event	7	Human 2	9, 11, 13, 15
2	2	great !	7	Human 2	9, 15
2	2	i can	5	Human 2	3, 7
2	2	it's great	9	Human 2	5, 13
7	1	and	13	Human 2	3, 5, 7, 9, 11, 13, 15
6	1	to	13	Human 2	3, 7, 9, 11, 13, 15
5	1	you	11	Human 2	5, 7, 11, 13, 15
4	1	great	11	Human 2	5, 9, 13, 15
4	1	i'm	13	Human 2	3, 7, 11, 15
4	1	the	7	Human 2	9, 11, 13, 15
3	1	are	9	Human 2	5, 11, 13
3	1	can	5	Human 2	3, 5, 7
3	1	for	11	Human 2	5, 7, 15
3	1	have	11	Human 2	3, 7, 13
3	1	i	7	Human 2	3, 7, 9
3	1	in	13	Human 2	3, 7, 15
3	1	it's	9	Human 2	5, 9, 13
3	1	planning	5	Human 2	11, 13, 15
3	1	that	11	Human 2	5, 9, 15
2	1	be	11	Human 2	5, 15
2	1	on	5	Human 2	9, 13
2	1	sports	5	Human 2	3, 7
2	1	with	3	Human 2	9, 11

