Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	2	did you	9	5	1	Human 1	8, 9, 12
2	2	2	from outside	9	2	1	Human 1	8, 9
2	2	2	fun games	15	4	1	Human 1	12, 15
2	2	2	like calling	5	2	1	Human 1	4, 5
2	2	2	office tennis	15	2	1	Human 1	14, 15
6	5	1	you	7	12	1	Human 1	4, 7, 8, 9, 12, 15
4	4	1	a	12	10	2	Human 2	5, 9, 12, 14
4	4	1	have	12	12	2	Human 2	3, 5, 12, 14
4	4	1	i	10	8	3	Human 2	3, 5, 7, 10
4	4	1	or	4	6	1	Human 2	3, 4, 5, 8
4	4	1	turkey	5	7	1	Human 1	4, 5, 9, 10
3	1	1	did	12	5	1	Human 1	8, 9, 12
3	2	1	fun	15	4	2	Human 1	12, 14, 15
3	3	1	played	15	4	2	Human 1	12, 14, 15
2	2	1	and	15	2	1	Human 1	14, 15
2	2	1	are	15	6	1	Human 1	10, 15
2	2	1	got	9	2	1	Human 1	8, 9
2	2	1	how	7	6	1	Human 1	2, 7
2	2	1	nice	10	2	1	Human 2	9, 10
2	2	1	pictionary	15	2	1	Human 1	14, 15
2	2	1	thanksgiving	15	6	1	Human 1	10, 15

