Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	7	hidden sean's deeply hidden history is a	7	Human 2	7, 13
2	2	about the	9	Human 2	9, 17
2	2	have to	3	Human 2	5, 7
2	2	how they	5	Human 2	13, 17
2	2	i have	3	Human 2	7, 9
2	2	well the	3	Human 2	13, 15
5	1	a	15	Human 2	3, 7, 13, 15, 17
5	1	about	9	Human 2	9, 11, 13, 15, 17
5	1	the	13	Human 2	5, 9, 13, 15, 17
4	1	i	11	Human 2	7, 9, 11, 17
3	1	is	9	Human 2	7, 13, 15
3	1	that	5	Human 2	13, 15, 17
2	1	been	7	Human 2	3, 9
2	1	book	7	Human 2	7, 13
2	1	from	13	Human 2	3, 15
2	1	like	7	Human 2	11, 17
2	1	my	5	Human 2	3, 7
2	1	read	5	Human 2	7, 11
2	1	show	3	Human 2	15, 17
2	1	survivors	3	Human 2	15, 17
2	1	to	3	Human 2	5, 7
2	1	you	5	Human 2	7, 11

