Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	day off from work	3	Human 2	7, 9
2	3	can be fun	3	Human 2	9, 11
2	3	to chat with	3	Human 2	1, 3
3	2	i'm just	7	Human 2	3, 7, 9
2	2	! what	5	Human 2	9, 13
2	2	for the	5	Human 2	7, 11
2	2	like me	3	Human 2	3, 5
2	2	movies are	3	Human 2	9, 11
2	2	to have	7	Human 2	3, 9
2	2	with you	5	Human 2	1, 5
5	1	the	9	Human 2	5, 7, 9, 11, 13
4	1	have	9	Human 2	3, 5, 9, 11
4	1	just	7	Human 2	3, 5, 7, 9
4	1	like	11	Human 2	3, 5, 11, 13
4	1	to	9	Human 2	1, 3, 7, 9
4	1	with	11	Human 2	1, 3, 5, 11
4	1	you	9	Human 2	1, 3, 5, 9
3	1	a	7	Human 2	1, 5, 7
3	1	are	5	Human 2	9, 11, 13
3	1	but	7	Human 2	5, 7, 11
3	1	can	5	Human 2	7, 9, 11
3	1	day	9	Human 2	1, 7, 9
3	1	for	5	Human 2	7, 9, 11
3	1	fun	7	Human 2	5, 9, 11
3	1	i	7	Human 2	7, 11, 13
3	1	it	11	Human 2	3, 9, 13
3	1	it's	13	Human 2	1, 11, 13
3	1	what	5	Human 2	9, 11, 13
2	1	ai	5	Human 2	3, 7
2	1	chatbot	3	Human 2	5, 7
2	1	favorite	3	Human 2	11, 13
2	1	is	9	Human 2	5, 13
2	1	movie	3	Human 2	11, 13
2	1	out	11	Human 2	3, 13
2	1	son	7	Human 2	5, 11
2	1	taking	3	Human 2	7, 9
2	1	your	3	Human 2	11, 13

