Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	not that private practice	3	Human 2	11, 13
2	3	know what the	3	Human 2	11, 13
3	2	private practice	5	Human 2	9, 11, 13
2	2	i don't	3	Human 2	3, 5
2	2	i'm sure	3	Human 2	11, 13
7	1	you	13	Human 2	1, 3, 5, 7, 9, 11, 13
5	1	the	11	Human 2	3, 5, 9, 11, 13
4	1	i	9	Human 2	1, 3, 5, 9
3	1	i'm	5	Human 2	9, 11, 13
3	1	me	5	Human 2	1, 3, 5
2	1	have	7	Human 2	3, 9
2	1	is	3	Human 2	11, 13
2	1	it's	11	Human 2	3, 13
2	1	meeting	3	Human 2	3, 5
2	1	met	3	Human 2	1, 3
2	1	your	11	Human 2	1, 11

