Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	6	visit places . however , i	3	Human 2	7, 9
2	5	, so i don't have	5	Human 2	3, 7
2	5	i'm phi , an ai	5	Human 2	3, 7
3	4	, so i don't	7	Human 2	3, 7, 9
3	4	i'm phi , an	7	Human 2	3, 7, 9
5	3	i'm phi ,	13	Human 2	3, 7, 9, 13, 15
2	3	, but i	5	Human 2	11, 15
6	2	phi ,	13	Human 2	3, 7, 9, 11, 13, 15
3	2	, but	13	Human 2	3, 11, 15
3	2	, i	7	Human 2	7, 9, 13
2	2	and ready	9	Human 2	3, 11
2	2	i am	5	Human 2	7, 11
2	2	i can	7	Human 2	9, 15
2	2	to assist	5	Human 2	11, 15
6	1	i'm	13	Human 2	3, 7, 9, 11, 13, 15
5	1	to	9	Human 2	7, 9, 11, 13, 15
4	1	an	13	Human 2	3, 7, 9, 15
3	1	and	11	Human 2	3, 11, 13
3	1	the	5	Human 2	5, 7, 9
3	1	you	7	Human 2	9, 11, 15
2	1	as	9	Human 2	3, 11
2	1	or	3	Human 2	7, 9
2	1	that	9	Human 2	5, 13
2	1	with	5	Human 2	11, 15

