Freq.	Size	Surface Form	Spanning	First Speaker	Turns
3	2	hint water	7	Human 2	3, 5, 9
2	2	can certainly	9	Human 2	5, 13
2	2	tangerine walnut	5	Human 2	9, 13
4	1	are	11	Human 2	1, 7, 9, 11
4	1	that	13	Human 2	3, 9, 13, 15
3	1	a	11	Human 2	5, 9, 15
3	1	hint	7	Human 2	3, 5, 9
3	1	you	15	Human 2	1, 13, 15
2	1	and	9	Human 2	5, 13
2	1	flavors	5	Human 2	9, 13
2	1	give	11	Human 2	5, 15
2	1	it's	9	Human 2	3, 11
2	1	of	3	Human 2	7, 9
2	1	or	13	Human 2	3, 15
2	1	to	5	Human 2	11, 15
2	1	unconventional	5	Human 2	9, 13
2	1	with	3	Human 2	9, 11

