Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	i'm phi and i	3	Human 2	11, 13
3	3	i'm phi ,	7	Human 2	3, 7, 9
2	3	. while i	3	Human 2	11, 13
3	2	, let's	5	Human 2	11, 13, 15
2	2	, but	5	Human 2	3, 7
2	2	, i	3	Human 2	7, 9
2	2	i can	5	Human 2	3, 7
2	2	i don't	5	Human 2	9, 13
2	2	like you	9	Human 2	7, 15
6	1	i	13	Human 2	3, 7, 9, 11, 13, 15
6	1	phi	13	Human 2	3, 7, 9, 11, 13, 15
6	1	you	15	Human 2	1, 3, 5, 7, 11, 15
5	1	have	15	Human 2	1, 5, 9, 11, 15
4	1	and	11	Human 2	5, 11, 13, 15
3	1	like	9	Human 2	7, 9, 15
3	1	movies	9	Human 2	1, 3, 9
3	1	or	7	Human 2	3, 7, 9
3	1	the	7	Human 2	5, 9, 11
3	1	while	5	Human 2	9, 11, 13
3	1	with	11	Human 2	5, 7, 15
2	1	do	3	Human 2	9, 11
2	1	eat	3	Human 2	11, 13
2	1	enjoy	5	Human 2	9, 13
2	1	find	9	Human 2	3, 11
2	1	food	5	Human 2	11, 15
2	1	in	5	Human 2	7, 11
2	1	not	9	Human 2	3, 11
2	1	preferences	5	Human 2	11, 15
2	1	some	5	Human 2	11, 15

