Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	2	! how	5	Human 2	1, 5
2	2	green tea	3	Human 2	13, 15
2	2	i love	3	Human 2	11, 13
2	2	in a	3	Human 2	13, 15
2	2	you ?	11	Human 2	5, 15
6	1	you	15	Human 2	1, 5, 7, 9, 11, 15
5	1	i'm	13	Human 2	3, 5, 9, 11, 15
4	1	a	9	Human 2	7, 9, 13, 15
4	1	and	11	Human 2	5, 9, 11, 15
4	1	i	7	Human 2	7, 9, 11, 13
4	1	in	9	Human 2	7, 9, 13, 15
4	1	that	9	Human 2	7, 9, 13, 15
4	1	the	7	Human 2	7, 9, 11, 13
3	1	is	5	Human 2	7, 9, 11
2	1	all	5	Human 2	11, 15
2	1	it	5	Human 2	7, 11
2	1	like	7	Human 2	9, 15
2	1	make	3	Human 2	9, 11
2	1	pottery	3	Human 2	9, 11
2	1	tea	3	Human 2	13, 15
2	1	to	9	Human 2	3, 11
2	1	was	3	Human 2	7, 9
2	1	way	5	Human 2	7, 11
2	1	working	3	Human 2	5, 7
2	1	your	7	Human 2	5, 11

