Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	6	i'm phi , your ai companion	5	Human 2	7, 11
2	5	i don't have personal experiences	3	Human 2	11, 13
2	4	, but i can	3	Human 2	9, 11
2	4	, so i don't	5	Human 2	3, 7
5	3	i'm phi ,	11	Human 2	3, 5, 7, 11, 13
4	3	i don't have	9	Human 2	5, 7, 11, 13
2	3	, i can	3	Human 2	13, 15
2	3	. i don't	3	Human 2	9, 11
2	3	i don't visit	7	Human 2	9, 15
2	3	plan your trip	7	Human 2	9, 15
7	2	i'm phi	13	Human 2	3, 5, 7, 9, 11, 13, 15
4	2	, i	11	Human 2	5, 7, 13, 15
3	2	, but	9	Human 2	3, 9, 11
3	2	. i	7	Human 2	5, 9, 11
3	2	help you	9	Human 2	5, 9, 13
2	2	feelings ,	9	Human 2	5, 13
2	2	information about	3	Human 2	9, 11
2	2	new york	7	Human 2	9, 15
2	2	or provide	7	Human 2	9, 15
7	1	i'm	13	Human 2	3, 5, 7, 9, 11, 13, 15
5	1	or	11	Human 2	5, 7, 9, 13, 15
5	1	you	11	Human 2	3, 5, 9, 11, 13
4	1	and	13	Human 2	3, 5, 13, 15
4	1	help	11	Human 2	5, 9, 13, 15
3	1	about	7	Human 2	9, 11, 15
3	1	ai	9	Human 2	3, 7, 11
3	1	information	7	Human 2	5, 9, 11
3	1	provide	7	Human 2	9, 11, 15
3	1	to	13	Human 2	3, 5, 15
3	1	visit	9	Human 2	7, 9, 15
2	1	family	3	Human 2	7, 9

