Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	5	are you working on ?	7	4	1	Human 1	4, 7
2	2	4	. how are you	11	10	1	Human 1	2, 11
3	1	3	how are you	2	11	1	Human 2	1, 2, 11
2	2	3	i am good	5	4	1	Human 1	2, 5
2	2	3	what are you	5	2	1	Human 1	4, 5
5	4	2	i am	5	8	2	Human 1	2, 4, 5, 6, 9
3	3	2	a new	9	4	2	Human 1	6, 8, 9
3	1	2	working on	7	4	2	Human 1	4, 6, 7
2	2	2	refer to	11	2	1	Human 1	10, 11
2	2	2	research topic	9	2	1	Human 1	8, 9
2	2	2	you ?	3	2	1	Human 1	2, 3
9	2	1	you	10	12	1	Human 2	1, 2, 3, 4, 5, 7, 10, 11, 12
7	1	1	are	12	12	1	Human 2	1, 2, 4, 5, 7, 11, 12
6	1	1	i	11	10	2	Human 1	2, 4, 5, 6, 9, 11
5	2	1	a	4	7	1	Human 2	3, 4, 6, 8, 9
5	2	1	on	9	8	2	Human 1	4, 6, 7, 9, 11
3	3	1	classifier	7	3	1	Human 1	6, 7, 8
3	1	1	good	3	4	1	Human 1	2, 3, 5
3	3	1	of	9	8	1	Human 1	4, 9, 11
3	1	1	research	11	4	1	Human 1	8, 9, 11
3	1	1	to	10	7	1	Human 2	5, 10, 11
3	1	1	what	7	4	1	Human 1	4, 5, 7

