Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	4	over the weekend .	13	6	1	Human 1	8, 13
3	3	3	not able to	5	4	2	Human 1	2, 4, 5
2	2	3	! this will	11	2	1	Human 1	10, 11
2	2	3	. can you	5	4	1	Human 1	2, 5
2	2	3	the course content	11	2	1	Human 1	10, 11
4	1	2	able to	8	7	2	Human 1	2, 4, 5, 8
3	1	2	weekend .	9	6	1	Human 1	8, 9, 13
2	2	2	a very	11	2	1	Human 1	10, 11
2	2	2	best to	9	6	1	Human 1	4, 9
2	2	2	but i	8	2	1	Human 2	7, 8
2	2	2	research findings	11	2	1	Human 1	10, 11
2	2	2	right now	5	2	1	Human 1	4, 5
2	2	2	the syllabus	9	2	1	Human 1	8, 9
11	7	1	the	3	12	1	Human 1	2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13
9	8	1	you	3	12	1	Human 1	2, 3, 4, 5, 7, 8, 9, 12, 13
8	3	1	to	3	12	1	Human 1	2, 3, 4, 5, 8, 9, 10, 13
6	4	1	i	7	11	2	Human 1	2, 4, 7, 8, 10, 12
6	3	1	not	7	10	2	Human 1	2, 4, 5, 7, 8, 11
5	3	1	but	8	7	2	Human 2	5, 7, 8, 9, 11
5	5	1	have	5	10	1	Human 1	4, 5, 6, 11, 13
5	3	1	this	5	8	1	Human 1	4, 5, 9, 10, 11
5	5	1	understand	3	8	1	Human 1	2, 3, 5, 7, 9
4	4	1	be	8	9	1	Human 2	3, 8, 10, 11
4	4	1	do	9	9	1	Human 1	4, 9, 10, 12
3	1	1	course	10	9	1	Human 2	3, 10, 11
3	3	1	for	7	4	1	Human 1	6, 7, 9
3	3	1	help	3	8	1	Human 1	2, 3, 9
3	3	1	here	8	3	1	Human 2	7, 8, 9
3	3	1	last	3	3	1	Human 1	2, 3, 4
3	1	1	now	9	6	1	Human 1	4, 5, 9
3	1	1	over	9	6	1	Human 1	8, 9, 13
3	3	1	preparation	7	8	1	Human 1	6, 7, 13
3	3	1	some	7	8	1	Human 1	2, 7, 9
3	3	1	that	9	4	1	Human 1	8, 9, 11
3	3	1	up	8	10	1	Human 2	1, 8, 10
3	1	1	will	13	4	1	Human 1	10, 11, 13
3	3	1	with	11	4	1	Human 1	10, 11, 13
2	1	1	can	5	4	1	Human 1	2, 5
2	2	1	concepts	3	2	1	Human 1	2, 3
2	2	1	in	4	2	1	Human 2	3, 4
2	2	1	lectures	3	2	1	Human 1	2, 3
2	2	1	may	9	2	1	Human 1	8, 9
2	2	1	me	5	4	1	Human 1	2, 5
2	2	1	of	6	4	1	Human 2	3, 6
2	2	1	person	7	4	1	Human 1	4, 7
2	2	1	test	7	2	1	Human 1	6, 7
2	1	1	very	11	2	1	Human 1	10, 11
2	2	1	we	6	2	1	Human 2	5, 6
2	2	1	your	7	2	1	Human 1	6, 7

