Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	the civil war	3	Human 2	9, 11
2	3	those who lost	7	Human 2	11, 17
4	2	civil war	7	Human 2	7, 9, 11, 13
2	2	are you	7	Human 2	9, 15
2	2	by the	3	Human 2	13, 15
2	2	going well	3	Human 2	3, 5
2	2	you know	3	Human 2	9, 11
6	1	the	11	Human 2	7, 9, 11, 13, 15, 17
4	1	about	13	Human 2	5, 9, 15, 17
4	1	that	9	Human 2	7, 11, 13, 15
4	1	you	11	Human 2	5, 9, 11, 15
3	1	in	5	Human 2	7, 9, 11
3	1	well	9	Human 2	3, 5, 11
2	1	a	3	Human 2	7, 9
2	1	didn't	5	Human 2	7, 11
2	1	for	5	Human 2	11, 15
2	1	horse	5	Human 2	13, 17
2	1	i	11	Human 2	7, 17
2	1	is	5	Human 2	9, 13
2	1	it	3	Human 2	9, 11
2	1	my	5	Human 2	13, 17
2	1	no	9	Human 2	9, 17
2	1	now	9	Human 2	9, 17
2	1	so	9	Human 2	3, 11
2	1	that's	9	Human 2	9, 17
2	1	to	3	Human 2	13, 15
2	1	what	5	Human 2	11, 15

