Freq.	Size	Surface Form	Spanning	First Speaker	Turns
3	9	i'm just an ai and do not have personal	13	Human 2	5, 15, 17
5	8	i'm just an ai and do not have	13	Human 2	5, 7, 11, 15, 17
2	5	. 😊 i'm here to	5	Human 2	5, 9
2	5	. 😊 i'm here to<|	5	Human 2	7, 11
6	4	. 😊 i'm here	13	Human 2	5, 7, 9, 11, 15, 17
2	4	have personal experiences or	5	Human 2	5, 9
2	4	or skills like playing	3	Human 2	15, 17
6	2	i'm just	13	Human 2	5, 7, 9, 11, 15, 17
7	1	or	15	Human 2	3, 5, 7, 9, 11, 15, 17
6	1	and	13	Human 2	5, 7, 11, 13, 15, 17
4	1	like	15	Human 2	3, 13, 15, 17
4	1	to	11	Human 2	3, 5, 9, 13
3	1	experiences	7	Human 2	5, 9, 11
2	1	a	5	Human 2	9, 13
2	1	is	11	Human 2	3, 13
2	1	you	13	Human 2	1, 13

