Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	3	time with your	15	2	1	Human 1	14, 15
2	2	2	hope you	15	2	1	Human 1	14, 15
2	2	2	the bahamas	7	4	1	Human 1	4, 7
9	8	1	you	6	11	1	Human 2	5, 6, 7, 9, 10, 11, 13, 14, 15
8	8	1	i	8	11	2	Human 2	5, 7, 8, 9, 11, 13, 14, 15
6	6	1	i'm	7	10	1	Human 1	4, 7, 9, 11, 12, 13
5	3	1	with	14	11	3	Human 2	5, 7, 13, 14, 15
4	4	1	can	14	10	3	Human 2	5, 7, 13, 14
3	3	1	are	9	5	1	Human 1	6, 9, 10
3	1	1	bahamas	5	4	1	Human 1	4, 5, 7
3	3	1	nice	15	6	2	Human 1	10, 12, 15
3	3	1	oh	6	4	1	Human 2	5, 6, 8
3	2	1	the	7	11	1	Human 1	4, 7, 14
3	3	1	to	9	8	1	Human 1	4, 9, 11
2	2	1	family	15	2	1	Human 1	14, 15
2	2	1	holidays	11	2	1	Human 1	10, 11
2	2	1	in	8	2	1	Human 2	7, 8
2	2	1	now	7	2	1	Human 1	6, 7
2	2	1	scary	9	2	1	Human 1	8, 9
2	2	1	seen	9	2	1	Human 1	8, 9
2	2	1	that	13	4	1	Human 1	10, 13

