Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
4	4	3	back from work	3	8	1	Human 1	2, 3, 5, 9
2	2	3	do oil painting	13	2	1	Human 1	12, 13
3	3	2	i do	15	4	2	Human 1	12, 14, 15
2	2	2	a painter	11	2	1	Human 1	10, 11
2	2	2	i just	7	6	1	Human 1	2, 7
2	2	2	i'm a	11	8	1	Human 1	4, 11
2	2	2	so tired	13	12	1	Human 1	2, 13
2	2	2	the day	7	4	1	Human 1	4, 7
2	2	2	to earn	9	2	1	Human 1	8, 9
2	2	2	what i	15	8	1	Human 1	8, 15
2	2	2	work .	11	10	1	Human 1	2, 11
10	4	1	i	5	14	1	Human 1	2, 5, 7, 8, 10, 11, 12, 13, 14, 15
6	4	1	a	11	12	3	Human 1	4, 8, 10, 11, 14, 15
6	2	1	from	8	12	1	Human 1	2, 3, 5, 8, 9, 13
6	4	1	i'm	5	10	1	Human 1	4, 5, 7, 9, 11, 13
6	4	1	so	7	12	2	Human 1	2, 4, 7, 8, 9, 13
6	4	1	the	5	10	1	Human 1	4, 5, 7, 9, 11, 13
6	1	1	work	7	10	1	Human 1	2, 3, 5, 7, 9, 11
4	1	1	do	13	4	1	Human 1	12, 13, 14, 15
4	2	1	tired	5	12	1	Human 1	2, 5, 7, 13
4	2	1	to	9	8	2	Human 1	4, 8, 9, 11
3	2	1	just	5	6	1	Human 1	2, 5, 7
3	3	1	really	7	6	1	Human 1	6, 7, 11
2	2	1	clients	5	2	1	Human 1	4, 5
2	2	1	doing	11	4	1	Human 1	8, 11
2	2	1	hi	1	2	1	Human 1	0, 1
2	2	1	it	9	2	1	Human 1	8, 9
2	2	1	no	16	14	1	Human 2	3, 16
2	2	1	talking	5	2	1	Human 1	4, 5

