Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	2	that was	5	Human 2	11, 15
2	2	walnut icecream	3	Human 2	11, 13
4	1	icecream	7	Human 2	9, 11, 13, 15
4	1	some	7	Human 2	9, 11, 13, 15
4	1	was	7	Human 2	9, 11, 13, 15
3	1	i	5	Human 2	11, 13, 15
3	1	lol	7	Human 2	9, 11, 15
3	1	pretty	5	Human 2	7, 9, 11
3	1	that	5	Human 2	11, 13, 15
2	1	for	3	Human 2	9, 11
2	1	oh	5	Human 2	11, 15
2	1	sounds	3	Human 2	11, 13
2	1	sure	3	Human 2	9, 11
2	1	walnut	3	Human 2	11, 13
2	1	weird	3	Human 2	9, 11
2	1	your	3	Human 2	3, 5

