Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	how's your day going ?	3	Human 2	1, 3
2	3	you've been going	7	Human 2	5, 11
3	2	how's your	9	Human 2	1, 3, 9
2	2	your partner	5	Human 2	13, 17
6	1	going	15	Human 2	1, 3, 5, 11, 13, 15
6	1	your	17	Human 2	1, 3, 5, 9, 13, 17
3	1	and	9	Human 2	3, 5, 11
3	1	day	11	Human 2	1, 3, 11
3	1	i	7	Human 2	7, 11, 13
3	1	to	11	Human 2	3, 5, 13
3	1	you	9	Human 2	5, 11, 13
2	1	a	11	Human 2	3, 13
2	1	he	3	Human 2	3, 5
2	1	i'm	11	Human 2	5, 15
2	1	with	5	Human 2	13, 17

