Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	parlor and dojo are both	3	Human 2	9, 11
3	3	i'm phi ,	5	Human 2	3, 5, 7
2	3	, known for	5	Human 2	9, 13
2	3	. i don't	3	Human 2	3, 5
2	2	, but	5	Human 2	3, 7
2	2	san mateo	3	Human 2	11, 13
5	1	for	9	Human 2	5, 7, 9, 11, 13
4	1	ramen	7	Human 2	7, 9, 11, 13
3	1	are	5	Human 2	7, 9, 11
3	1	dojo	5	Human 2	9, 11, 13
3	1	food	9	Human 2	5, 7, 13
3	1	i'm	5	Human 2	3, 5, 7
3	1	parlor	5	Human 2	9, 11, 13
2	1	excellent	5	Human 2	9, 13
2	1	here	5	Human 2	3, 7
2	1	i	3	Human 2	3, 5
2	1	is	9	Human 2	5, 13
2	1	restaurants	3	Human 2	9, 11
2	1	you	3	Human 2	5, 7

