Freq.	Size	Surface Form	Spanning	First Speaker	Turns
3	5	i'm phi the phi ,	5	Human 2	9, 11, 13
2	4	, i don't have	3	Human 2	5, 7
4	3	i'm phi the	7	Human 2	7, 9, 11, 13
3	3	i don't have	7	Human 2	5, 7, 11
2	3	fishing and hunting	3	Human 2	13, 15
2	3	i'm phi ,	3	Human 2	3, 5
2	3	phi , an	9	Human 2	3, 11
3	2	, i	9	Human 2	5, 7, 13
2	2	i was	5	Human 2	5, 9
7	1	i	13	Human 2	3, 5, 7, 9, 11, 13, 15
7	1	i'm	13	Human 2	3, 5, 7, 9, 11, 13, 15
6	1	for	13	Human 2	3, 5, 7, 9, 13, 15
6	1	you	15	Human 2	1, 3, 5, 9, 13, 15
5	1	have	11	Human 2	5, 7, 11, 13, 15
5	1	the	9	Human 2	5, 7, 9, 11, 13
3	1	ai	11	Human 2	3, 7, 13
3	1	are	13	Human 2	1, 9, 13
3	1	like	11	Human 2	5, 11, 15
2	1	but	7	Human 2	5, 11
2	1	doing	7	Human 2	3, 9
2	1	how	3	Human 2	1, 3
2	1	just	7	Human 2	9, 15
2	1	kind	3	Human 2	13, 15
2	1	lunch	3	Human 2	5, 7
2	1	to	11	Human 2	5, 15
2	1	today	7	Human 2	3, 9
2	1	your	3	Human 2	13, 15

