Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	6	i do not know you ,	3	Human 2	3, 5
2	3	fun time .	3	Human 2	7, 9
2	3	it was really	3	Human 2	11, 13
4	2	fun time	11	Human 2	5, 7, 9, 15
4	2	it was	7	Human 2	7, 9, 11, 13
2	2	. i	11	Human 2	3, 13
2	2	know you	3	Human 2	3, 5
5	1	fun	11	Human 2	5, 7, 9, 11, 15
5	1	time	11	Human 2	5, 7, 9, 11, 15
3	1	i	11	Human 2	3, 5, 13
3	1	not	9	Human 2	3, 5, 11
3	1	really	7	Human 2	7, 11, 13
3	1	you	9	Human 2	3, 5, 11
2	1	a	3	Human 2	7, 9
2	1	at	5	Human 2	11, 15
2	1	been	9	Human 2	5, 13
2	1	but	7	Human 2	5, 11
2	1	for	3	Human 2	11, 13
2	1	have	3	Human 2	11, 13
2	1	hey	15	Human 2	1, 15
2	1	no	5	Human 2	9, 13
2	1	that	5	Human 2	11, 15

