Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	3	along the sides	13	2	1	Human 1	12, 13
4	4	2	ice wall	5	6	1	Human 1	4, 5, 7, 9
3	3	2	high school	7	4	1	Human 1	6, 7, 9
2	2	2	? i	13	8	1	Human 1	6, 13
2	2	2	did you	8	4	1	Human 2	5, 8
2	2	2	i don't	13	2	1	Human 1	12, 13
2	2	2	i got	9	6	1	Human 1	4, 9
2	2	2	i watch	11	2	1	Human 1	10, 11
2	2	2	i've always	10	4	1	Human 2	7, 10
2	2	2	kind of	13	2	1	Human 1	12, 13
2	2	2	of it	6	2	1	Human 2	5, 6
2	2	2	the olympics	11	2	1	Human 1	10, 11
8	3	1	i	9	12	2	Human 1	4, 6, 9, 10, 11, 12, 13, 15
8	6	1	you	6	16	2	Human 2	1, 5, 6, 8, 11, 13, 14, 16
7	4	1	the	10	13	2	Human 2	3, 5, 10, 11, 12, 13, 15
6	2	1	of	6	11	2	Human 2	3, 5, 6, 10, 12, 13
5	1	1	ice	15	12	1	Human 1	4, 5, 7, 9, 15
5	5	1	just	5	14	1	Human 1	2, 5, 12, 13, 15
5	5	1	that	5	9	1	Human 1	4, 5, 7, 9, 12
4	4	1	and	5	6	1	Human 1	4, 5, 7, 9
4	2	1	it	12	12	1	Human 2	5, 6, 12, 16
4	4	1	on	10	6	3	Human 2	5, 7, 9, 10
3	3	1	a	7	9	1	Human 1	2, 7, 10
3	3	1	but	7	4	2	Human 1	4, 6, 7
3	3	1	cool	13	8	2	Human 1	6, 10, 13
3	3	1	french	7	4	1	Human 1	6, 7, 9
3	1	1	got	7	6	1	Human 1	4, 7, 9
3	3	1	haha	7	6	1	Human 1	4, 7, 9
3	3	1	think	13	4	1	Human 1	12, 13, 15
2	2	1	after	5	2	1	Human 1	4, 5
2	2	1	can	12	2	1	Human 2	11, 12
2	2	1	from	3	2	1	Human 1	2, 3
2	2	1	great	3	2	1	Human 1	2, 3
2	2	1	ski	3	2	1	Human 1	2, 3
2	2	1	was	16	12	1	Human 2	5, 16

